savedsearch_name,runs,app,search,user
Endpoint - HDSI: Old Malware Infection - Rule,1,DA-ESS-EndpointProtection,"| tstats `summariesonly` max(_time) as lastTime
   values(Malware_Attacks.file_name) as file_name
   values(Malware_Attacks.file_path) as file_path
   values(Malware_Attacks.user) as user
   from datamodel=Malware.Malware_Attacks
   where `hdsi_unhandled_malware_filter` Malware_Attacks.action!=""allowed"" Malware_Attacks.signature!=""unknown"" NOT (sourcetype=""imperva:waf"" Malware_Attacks.signature=""http-worm"" Malware_Attacks.action=""blocked"" `hdsi_rfc1918(Malware_Attacks.dest)`)
   by Malware_Attacks.signature,Malware_Attacks.action,Malware_Attacks.src,sourcetype
 | `drop_dm_object_name(""Malware_Attacks"")`
 | eval file_name=coalesce(file_name,file_path) 
 | lookup local=true malware_tracker dest,signature OUTPUT firstTime
 | eval dayDiff=round((lastTime-firstTime)/86400,1)
 | search dayDiff>30
 | fields - file_path",
Endpoint - HDSI: Outbreak Observed - Rule,1,DA-ESS-EndpointProtection,"| tstats summariesonly=true allow_old_summaries=true
    dc(Malware_Attacks.dest) as ""system_count""
    values(Malware_Attacks.dest) as ""dest"", values(Malware_Attacks.file_name) as ""file_name"", values(Malware_Attacks.file_path) as ""file_path""
  from datamodel=Malware.Malware_Attacks
  where `hdsi_endpoint_outbreak_observed_filter`
  by ""Malware_Attacks.signature""
 | `drop_dm_object_name(Malware_Attacks)`
 | `map_notable_fields`
 | where system_count>=10",
Endpoint - HDSI: Unhandled Malware - Rule,1,DA-ESS-EndpointProtection,"| tstats summariesonly=t 
values(Malware_Attacks.file_name) as file_name 
values(Malware_Attacks.file_path) as file_path 
from datamodel=Malware.Malware_Attacks 
where (Malware_Attacks.action!=blocked Malware_Attacks.action!=dropped `hdsi_unhandled_malware_filter`)
by ""Malware_Attacks.dest"",""Malware_Attacks.signature"",""Malware_Attacks.severity"",""Malware_Attacks.action"",""Malware_Attacks.vendor_product"",""Malware_Attacks.user"",sourcetype
| `drop_dm_object_name(Malware_Attacks)`
| eval file_name=coalesce(file_name,file_path) 
| eval severity = if(severity == ""Severe"", ""critical"", severity)
| stats values(file_name) as file_name by dest,signature,severity,action,vendor_product,user,sourcetype",
Endpoint - High Or Critical Priority User Clicked A Malicious Email Link - Rule,1,DA-ESS-EndpointProtection,"| tstats count AS count from datamodel=Email where (nodename = All_Email.Filtering) (All_Email.user_priority=high OR All_Email.user_priority=critical) (All_Email.user!=no_match) (All_Email.Filtering.filter_action=clicksPermitted) groupby All_Email.user, All_Email.recipient, All_Email.url, All_Email.Filtering.filter_action prestats=true | stats dedup_splitvals=t count AS count by All_Email.user, All_Email.recipient, All_Email.url, All_Email.Filtering.filter_action | sort limit=100 All_Email.user | fields - _span | rename All_Email.user AS user All_Email.recipient AS recipient All_Email.url AS url All_Email.Filtering.filter_action AS filter_action | fillnull count | fields user, recipient, url, filter_action, count",
Endpoint - Index Time Delta 2 - Summary Gen,1,SA-EndpointProtection,"| tstats prestats=true count where index=* NOT sourcetype=stash [| makeresults | `make_ts_value(""-1d@d"",start)` | `make_ts_value(""+0s"",end)` | eval search=""(_indextime>="".start."" AND _indextime<="".end."")""] by _time,_indextime,host,sourcetype span=1s | eval timeDiff=abs(_time-_indextime) | fields - psrsvd* | where timeDiff>300 | stats min(timeDiff) as min_timeDiff,max(timeDiff) as max_timeDiff,sum(timeDiff) as sum_timeDiff,count by host,sourcetype | eval _time=now()",None
Endpoint - Listening Ports Tracker - Lookup Gen,1,SA-EndpointProtection,"| tstats summariesonly=true min(""_time"") as ""firstTime"",max(""_time"") as ""lastTime"" from datamodel=""Endpoint"".""Ports"" by ""Ports.dest"",""Ports.transport"",""Ports.dest_port"" | rename ""Ports.dest"" as ""dest"",""Ports.transport"" as ""transport"",""Ports.dest_port"" as ""dest_port"" | eval _key=sha1('dest'.'transport'.'dest_port') | dedup _key | lookup ""listeningports_tracker"" ""_key"" OUTPUTNEW ""firstTime"" as ""lookup_firstTime"",""lastTime"" as ""lookup_lastTime"" | eval ""firstTime""=min('firstTime','lookup_firstTime'),""lastTime""=max('lastTime','lookup_lastTime') | fields - ""lookup_firstTime"",""lookup_lastTime"" | outputlookup append=T key_field=_key ""listeningports_tracker"" | stats count",None
Endpoint - Local Processes Tracker - Lookup Gen,1,SA-EndpointProtection,"| tstats `summariesonly` min(_time) as firstTime,max(_time) as lastTime from datamodel=Endpoint.Processes by Processes.dest,Processes.process | `drop_dm_object_name(""Processes"")` | rex field=process ""^\s*(?<process>[^\s]+)"" | eval _key=sha1(dest.""|"".process) | dedup _key | lookup localprocesses_tracker _key OUTPUTNEW firstTime as lookup_firstTime, lastTime as lookup_lastTime | eval firstTime=min(firstTime, lookup_firstTime),lastTime=max(lastTime, lookup_lastTime) | fields - lookup_firstTime, lookup_lastTime | outputlookup append=T key_field=_key localprocesses_tracker | stats count",None
Endpoint - Malware Daily Count - Model Gen,1,SA-EndpointProtection,"| tstats `summariesonly` dc(Malware_Attacks.signature) as infection_count from datamodel=Malware.Malware_Attacks where earliest=-2d@d latest=-1d@d Malware_Attacks.action=allowed by Malware_Attacks.dest,_time span=1d | stats sum(infection_count) as current_count by _time | fit DensityFunction current_count partial_fit=true dist=norm into app:malware_infection_count_by_1d",None
Endpoint - Malware Operations Tracker - Lookup Gen,1,SA-EndpointProtection,"| from datamodel:""Malware"".""Malware_Operations"" | search (product_version=* OR signature_version=*) | eval time_product_version=if(isnotnull(product_version),_time,null()) | eval time_signature_version=if(isnotnull(signature_version),_time,null()) | stats latest(_time) as _time,latest(dest_nt_domain) as dest_nt_domain,latest(time_product_version) as time_product_version,latest(product_version) as product_version,latest(time_signature_version) as time_signature_version,latest(signature_version) as signature_version,latest(vendor_product) as vendor_product by dest | lookup malware_operations_tracker dest OUTPUT time_product_version as time_product_version_old,product_version as product_version_old,time_signature_version as time_signature_version_old,signature_version as signature_version_old | eval product_version=case(isnull(product_version_old),product_version,isnull(product_version) OR time_product_version<time_product_version_old,product_version_old,product_version==product_version_old,product_version_old,product_version!=product_version_old,product_version) | eval time_product_version=case(isnull(product_version_old),time_product_version,isnull(product_version) OR time_product_version<time_product_version_old,time_product_version_old,product_version==product_version_old,time_product_version_old,product_version!=product_version_old,time_product_version) | eval signature_version=case(isnull(signature_version_old),signature_version,isnull(signature_version) OR time_signature_version<time_signature_version_old,signature_version_old,signature_version==signature_version_old,signature_version_old,signature_version!=signature_version_old,signature_version) | eval time_signature_version=case(isnull(signature_version_old),time_signature_version,isnull(signature_version) OR time_signature_version<time_signature_version_old,time_signature_version_old,signature_version==signature_version_old,time_signature_version_old,signature_version!=signature_version_old,time_signature_version) | fields - *old | inputlookup append=T malware_operations_tracker | eventstats latest(_time) as _time by dest | eventstats latest(dest_nt_domain) as dest_nt_domain by dest | eventstats latest(vendor_product) as vendor_product by dest | dedup dest | outputlookup override_if_empty=false malware_operations_tracker | stats count",None
Endpoint - Malware Tracker - Lookup Gen,1,SA-EndpointProtection,"| tstats summariesonly=true min(_time) as ""firstTime"",max(_time) as ""lastTime"" from datamodel=""Malware"".""Malware_Attacks"" by ""Malware_Attacks.src"",""Malware_Attacks.signature"" | rename ""Malware_Attacks.src"" as ""src"",""Malware_Attacks.signature"" as ""signature"" | eval _key=sha1('src'.'signature') | lookup ""malware_tracker"" ""_key"" OUTPUTNEW ""firstTime"" as ""lookup_firstTime"",""lastTime"" as ""lookup_lastTime"" | eval ""firstTime""=min('firstTime','lookup_firstTime'),""lastTime""=max('lastTime','lookup_lastTime') | where strptime('lastTime', ""%s"")>=relative_time(now(), ""-5y"") | fields - ""lookup_firstTime"",""lookup_lastTime"" | outputlookup append=T key_field=_key ""malware_tracker"" | stats count",None
Endpoint - Services Tracker - Lookup Gen,1,SA-EndpointProtection,"| tstats `summariesonly` min(_time) as firstTime,max(_time) as lastTime,latest(Services.start_mode) as start_mode from datamodel=Endpoint.Services by Services.dest,Services.service | `drop_dm_object_name(""Services"")` | inputlookup append=T services_tracker | sort 0 - lastTime | stats min(firstTime) as firstTime,max(lastTime) as lastTime,first(start_mode) as start_mode by dest,service | outputlookup override_if_empty=false services_tracker | stats count",None
Endpoint - System Version Tracker - Lookup Gen,1,SA-EndpointProtection,"| tstats summariesonly=false max(""_time"") as ""_time"" from datamodel=""Compute_Inventory"".""All_Inventory"" where nodename=""All_Inventory.OS"" by ""All_Inventory.dest"",""All_Inventory.OS.os"" | rename ""All_Inventory.dest"" as ""dest"",""All_Inventory.OS.os"" as ""os"" | inputlookup append=T ""system_version_tracker"" | stats max(""_time"") as ""_time"" by ""dest"",""os"" | outputlookup override_if_empty=false ""system_version_tracker"" | stats count",None
Endpoint - Update Signature Reference - Lookup Gen,1,SA-EndpointProtection,"| from datamodel:""Updates"".""Updates"" | eval signature_zip=mvzip(signature,signature_id) | mvexpand signature_zip | rex field=signature_zip ""(?<signature>.*)\,(?<signature_id>.*)"" | stats min(_time) as firstTime,max(_time) as lastTime,latest(signature) as signature by signature_id,vendor_product | inputlookup append=T update_signature_reference_lookup | eval _time=lastTime | stats min(firstTime) as firstTime,max(lastTime) as lastTime,latest(signature) as signature by signature_id,vendor_product | outputlookup override_if_empty=false update_signature_reference_lookup | stats count",None
Endpoint - User Account Tracker - Lookup Gen,1,SA-EndpointProtection,"| from datamodel:""Compute_Inventory"".""User"" | stats min(""_time"") as firstTime,max(""_time"") as lastTime,latest(""interactive"") as interactive by dest,user | eval _key=sha1(dest.user) | dedup _key | lookup useraccounts_tracker _key OUTPUTNEW firstTime as lookup_firstTime, lastTime as lookup_lastTime, interactive as lookup_interactive | eval lookup_lastTime=if(isnum(lookup_lastTime), lookup_lastTime, 0), firstTime=min(firstTime, lookup_firstTime), lastTime=max(lastTime, lookup_lastTime), interactive=if(lastTime>lookup_lastTime, interactive, lookup_interactive) | fields firstTime,lastTime,dest,user,interactive | outputlookup key_field=_key append=T useraccounts_tracker| stats count",None
ES-AWS - Account ID List - Lookup Gen,1,SplunkEnterpriseSecuritySuite,"`aws-index` | eval account_id = mvdedup(mvappend(aws_account_id, recipientAccountId, AwsAccountId, vendor_account)) | where account_id != ""unknown"" | inputlookup append=T aws_all_account_ids | stats count by account_id | fields - count | outputlookup override_if_empty=false aws_all_account_ids | stats count",None
ES-AWS - Actions List - Lookup Gen,1,SplunkEnterpriseSecuritySuite,"`aws-index` NOT command IN (""Get*"", ""Describe*"" ""List*"") | eval cloud_service_provider=""aws"" | inputlookup append=T actions | stats count by command, cloud_service_provider, change_type | fields - count | outputlookup override_if_empty=false actions | stats count",None
ESS - Notable Events,1,SplunkEnterpriseSecuritySuite,"`notable` | search NOT `suppression` | eval timeDiff_type=case(_time>=relative_time(now(), ""-24h@h""),""current"", 1=1, ""historical"") | expandtoken rule_title | table _time,event_id,security_domain,urgency,rule_name,rule_title,src,dest,src_user,user,dvc,status,status_group,owner,timeDiff_type,governance,control | outputlookup es_notable_events | stats count",
GCR -  Attack -  Suspicious IP of Intentional Attack,1,AmwayGcrSec,"index=""output-gcr"" search_name=""GCR - IPS - IPS Blocked Source IP Hourly Outputlist"" 
| stats values(time) as time values(dest_ip) as dest_ips values(app:category) as appcategory values(category) as category values(search_name) as search_name values(countrys) as countrys count by src_ip 
| table time search_name count countrys src_ip 
| append 
    [ search index=""output-gcr"" search_name=""Global - Phishing - ProofPoint Blocked Source IP Outputlist"" 
    | rename senderIP as src_ip 
    | stats values(time) as time values(search_name) as search_name count by src_ip 
    | table time search_name count src_ip
        ] 
| append 
    [ search index=""output-gcr"" search_name=""GCR - Audit - Suspicious Office 365 Login"" 
    | rename ClientIP as src_ip 
    | stats values(time) as time values(search_name) as search_name count by src_ip 
    | table time search_name count src_ip] 
| append 
    [ search index=""output-gcr"" search_name=""Global - Audit - VPN Brute Force Login Failure Outputlist"" 
    | stats values(time) as time values(search_name) as search_name count by src_ip 
    | table time search_name count src_ip
        ] 
    ``` 
| append 
    [ search index=""output-gcr"" search_name=""Global - Audit - Okta Brute Force Login Failure Outputlist"" 
    | stats values(time) as time values(search_name) as search_name values(country) as countrys values(city) as citys count by src_ip 
    | table time search_name count countrys src_ip
        ] ``` 
| append 
    [ search index=""output-gcr"" search_name=""GCR - Web - Maybe Successful Compromise"" 
    | rename src as src_ip 
    | stats values(time) as time values(Alert_name) as Alert_name values(src_country) as countrys values(src_city) as citys count by src_ip 
    | rename Alert_name as search_name 
    | table time search_name count src_ip
        ] 
| append 
    [ search index=""output-gcr"" search_name=""Audit - Router Failed Login From Internet (ACS)"" 
    | rename Remote_Address as src_ip 
    | stats values(time) as time values(search_name) as search_name count by src_ip 
    | table time search_name count src_ip
        ] 
| stats values(time) as time values(search_name) as Alert_name values(countrys) as countrys values(citys) as citys dc(search_name) as dc values(count) as counts count by src_ip 
| iplocation src_ip 
| table time Alert_name dc counts src_ip City Country 
| where dc >1",
GCR  - IPS - Internal HTTP Request Brute Force Attack,1,AmwayGcrSec,"index=""output-gcr"" sourcetype=""GCR_IPS_Alert_Outputlist"" Alert_name=""GCR - IPS - Internal HTTP Request Brute Force Attack"" 
| eventstats values(src_ip) as IPList 
| eval IPList=mvjoin(IPList,"","") 
| table _time,threat,severity,application,vendor_action,src_ip,src_country,src_hostname,src_owner,src_app_name,src_ip_zone,src_port,user,dest_ip,dest_hostname,dest_owner,dest_app_name,dest_ip_zone,dest_port,rule,url,dvc_name,src_zone,dest_zone,IPList",
